한신평cp,13539,씨제이푸드빌,씨제이푸드빌,2013.06.30,정기,A2+,2013.12.30,,S,,,
한신평cp,13539,씨제이푸드빌,씨제이푸드빌,2012.12.31,본,A2+,2013.06.28,,S,,,
나신평cp,13539,씨제이푸드빌,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A3,2022.12.15,2022.12.16,2023.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A3,2022.06.27,2022.06.28,2023.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A3,2021.12.20,2021.12.21,2022.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A3,2021.06.28,2021.06.29,2022.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A3+,2020.12.30,2020.12.30,2021.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A3+,2020.05.06,2020.05.06,2021.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A3+,2019.12.23,2019.12.23,2020.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A3+,2019.06.21,2019.06.21,2020.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A2-,2018.12.28,2018.12.31,2019.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A2-,2018.06.29,2018.06.29,2019.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A2-,2017.12.27,2017.12.27,2018.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A2-,2017.06.29,2017.06.29,2018.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A2-,2016.12.29,2016.12.30,2017.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A2,2016.06.22,2016.06.22,2017.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A2,2015.12.30,2015.12.30,2016.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A2,2015.06.30,2015.06.30,2016.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A2+,2014.12.26,2014.12.26,2015.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A2+,2014.06.30,2014.06.30,2015.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A2+,2014.01.08,2014.01.08,2014.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A2+,2013.07.04,2013.07.04,2014.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),정기,A2+,2012.12.28,2012.12.28,2013.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A2+,2012.06.29,2012.06.29,2013.06.30,,,,
나신평cp,13539,씨제이푸드빌,씨제이푸드빌(주),본,A2+,2011.09.26,2011.09.26,2012.06.30,,,,
한신평cp,13581,예스이십사,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,13581,예스이십사,예스이십사,2020.12.31,본,A1보증,2021.06.23,,S,,,
한신평cp,13581,예스이십사,예스이십사,2019.12.31,본,A1보증,2020.12.08,,S,,,
나신평cp,13581,예스이십사,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,13581,예스이십사,예스이십사(주),본 A1((주)신한은행,보증),2021.06.23,2021.06.24,2021.12.08,,,,
나신평cp,13581,예스이십사,예스이십사(주),본 A1((주)신한은행,보증),2020.12.08,2020.12.09,2021.06.30,,,,
한신평cp,13601,SBS미디어홀딩스,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스,2020.12.31,수시,WR,2021.12.29,,S,,,
한신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스,2020.12.31,본,A1,2021.06.21,,S,,,
한신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스,2019.12.31,본,A1,2020.10.08,,S,,,
한신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스,2013.06.30,정기,A1,2013.12.17,,S,,,
한신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스,2012.12.31,본,A1,2013.06.26,,S,,,
나신평cp,13601,SBS미디어홀딩스,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),수시,취소,2021.12.28,2021.12.28,2021.12.28,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),본,A1,2021.06.23,2021.06.24,2021.12.28,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),본,A1,2020.10.15,2020.10.16,2021.06.30,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),정기,A1,2014.12.08,2014.12.09,2015.06.30,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),본,A1,2014.06.24,2014.06.24,2015.06.30,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),정기,A1,2013.12.23,2013.12.23,2014.06.30,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),본,A1,2013.06.27,2013.06.27,2014.06.30,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),정기,A1,2012.12.18,2012.12.18,2013.06.30,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),본,A1,2012.06.29,2012.06.29,2013.06.30,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),정기,A1,2011.01.03,2011.01.03,2011.06.30,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),본,A1,2010.06.21,2010.06.21,2011.06.30,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),정기,A1,2009.12.29,2009.12.29,2010.06.30,,,,
나신평cp,13601,SBS미디어홀딩스,SBS미디어홀딩스(주),본,A1,2009.04.20,2009.04.20,2010.06.30,,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2017.06.30,정기,A1,2017.12.11,,S,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2016.12.31,본,A1,2017.06.22,,S,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2016.06.30,정기,A1,2016.12.15,,S,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2015.12.31,본,A1,2016.06.21,,S,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2015.06.30,정기,A1,2015.12.29,,S,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2014.12.31,본,A1,2015.06.15,,S,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2014.06.30,정기,A1,2014.10.14,,S,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2013.12.31,본,A1,2014.06.26,,S,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2013.06.30,정기,A1,2013.12.23,,S,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2012.12.31,본,A1,2013.06.21,,S,,,
한신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아,2011.12.31,본,A1,2013.03.05,,S,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),정기,A1,2017.12.20,2017.12.20,2018.06.30,,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),본,A1,2017.06.30,2017.06.30,2018.06.30,,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),정기,A1,2016.12.26,2016.12.26,2017.06.30,,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),본,A1,2016.06.29,2016.06.29,2017.06.30,,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),정기,A1,2015.12.22,2015.12.22,2016.06.30,,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),본,A1,2015.06.15,2015.06.15,2016.06.30,,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),정기,A1,2014.11.14,2014.11.14,2015.06.30,,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),본,A1,2014.06.12,2014.06.12,2015.06.30,,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),정기,A1,2013.12.27,2013.12.27,2014.06.30,,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),본,A1,2013.06.28,2013.06.28,2014.06.30,,,,
나신평cp,13639,비엠더블유파이낸셜서비스코리아,비엠더블유파이낸셜서비스코리아(주),본,A1,2013.03.04,2013.03.04,2013.06.30,,,,
나신평cp,13768,풍산,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,13768,풍산,(주)풍산,정기,A2+,2022.12.19,2022.12.19,2023.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2+,2022.04.05,2022.04.05,2023.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2021.12.15,2021.12.16,2022.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2021.03.26,2021.03.29,2022.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2020.12.10,2020.12.10,2021.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2020.04.13,2020.04.13,2021.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2019.12.11,2019.12.12,2020.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2019.04.09,2019.04.10,2020.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2018.12.21,2018.12.24,2019.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2018.04.10,2018.04.11,2019.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2017.12.14,2017.12.14,2018.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2017.04.11,2017.04.11,2018.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2016.12.12,2016.12.12,2017.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2016.04.06,2016.04.06,2017.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2015.12.24,2015.12.24,2016.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2015.04.17,2015.04.17,2016.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2014.12.08,2014.12.08,2015.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2014.04.09,2014.04.09,2015.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2013.12.27,2013.12.27,2014.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2013.04.02,2013.04.02,2014.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2012.12.27,2012.12.27,2013.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2012.05.18,2012.05.18,2013.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2011.12.27,2011.12.27,2012.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2011.05.04,2011.05.04,2012.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2,2010.12.30,2010.12.30,2011.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2,2010.03.29,2010.03.29,2011.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2-,2009.10.15,2009.10.15,2010.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2-,2009.07.09,2009.07.09,2010.06.30,,,,
나신평cp,13768,풍산,(주)풍산,정기,A2-,2008.12.23,2008.12.23,2009.06.30,,,,
나신평cp,13768,풍산,(주)풍산,본,A2-,2008.07.08,2008.07.08,2009.06.30,,,,
나신평cp,13785,LS엠트론,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2-,2022.12.20,2022.12.21,2023.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2-,2022.05.31,2022.06.02,2023.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2-,2021.12.22,2021.12.23,2022.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2-,2021.06.18,2021.06.21,2022.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2-,2020.12.14,2020.12.15,2021.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2-,2020.06.22,2020.06.23,2021.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2-,2019.12.30,2019.12.30,2020.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2,2019.06.27,2019.06.27,2020.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2,2018.12.26,2018.12.27,2019.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2+,2018.06.05,2018.06.07,2019.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2+,2017.12.28,2017.12.29,2018.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2+,2017.06.29,2017.06.30,2018.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2+,2016.12.21,2016.12.21,2017.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2+,2016.05.30,2016.05.30,2017.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2+,2015.12.30,2015.12.30,2016.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2+,2015.06.30,2015.06.30,2016.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2+,2013.12.24,2013.12.24,2014.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2+,2013.06.28,2013.06.28,2014.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2+,2012.12.31,2012.12.31,2013.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2+,2012.05.08,2012.05.08,2013.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2+,2011.12.30,2011.12.30,2012.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2+,2011.06.29,2011.06.29,2012.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),정기,A2,2010.12.21,2010.12.21,2011.06.30,,,,
나신평cp,13785,LS엠트론,엘에스엠트론(주),본,A2,2010.05.28,2010.05.28,2011.06.30,,,,
나신평stb,13785,LS엠트론,검색기업명,평정,현재등급,등급결정일,등급확정일,발행한도(억원),발행금액(억원),요지,재무,보고서
나신평stb,13785,LS엠트론,엘에스엠트론(주),정기,A2-,2022.12.20,2022.12.21,500,,,,
나신평stb,13785,LS엠트론,엘에스엠트론(주),본,A2-,2022.05.31,2022.06.02,500,,,,
나신평stb,13785,LS엠트론,엘에스엠트론(주),정기,A2-,2021.12.22,2021.12.23,500,,,,
나신평stb,13785,LS엠트론,엘에스엠트론(주),본,A2-,2021.06.18,2021.06.21,500,,,,
나신평stb,13785,LS엠트론,엘에스엠트론(주),정기,A2-,2020.12.14,2020.12.15,500,,,,
나신평stb,13785,LS엠트론,본,A2-,2020.06.22,2020.06.23,500,,,,,
나신평cp,13792,미래에셋자산운용투자자문,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,13792,미래에셋자산운용투자자문,미래에셋자산운용(주),본,A1,2022.09.14,2022.09.15,2023.06.30,,,,
한신평cp,13844,엔에이치농협캐피탈,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2022.06.30,정기,A1,2022.12.01,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2021.12.31,본,A1,2022.06.30,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2021.06.30,정기,A1,2021.12.01,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2020.12.31,본,A1,2021.04.29,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2020.06.30,정기,A1,2020.11.30,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2019.12.31,본,A1,2020.06.30,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2019.06.30,정기,A1,2019.12.20,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2018.12.31,본,A1,2019.06.21,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2018.06.30,정기,A1,2018.11.28,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2017.12.31,본,A2+,2018.06.26,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2015.06.30,정기,A2+,2015.11.30,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2014.12.31,본,A2+,2015.06.12,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2014.06.30,정기,A2+,2014.09.29,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2013.12.31,본,A2+,2014.06.30,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2013.06.30,정기,A2+,2013.12.12,,S,,,
한신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2012.12.31,본,A2+,2013.05.08,,S,,,
나신평cp,13844,엔에이치농협캐피탈,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A1,2022.11.29,2022.11.29,2023.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A1,2022.05.31,2022.05.31,2023.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A1,2021.11.30,2021.11.30,2022.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A1,2021.06.15,2021.06.15,2022.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A1,2020.10.30,2020.10.30,2021.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A1,2020.06.29,2020.06.29,2021.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A1,2019.11.29,2019.11.29,2020.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A1,2019.06.27,2019.06.27,2020.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),수시,A1,2018.11.30,2018.11.30,2019.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A2+,2018.06.29,2018.06.29,2019.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),수시,A2+,2017.12.01,2017.12.01,2018.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A2+,2017.06.30,2017.06.30,2018.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A2+,2016.12.05,2016.12.05,2017.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A2+,2016.06.30,2016.06.30,2017.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A2+,2012.10.12,2012.10.12,2013.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A2,2012.06.29,2012.06.29,2013.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A2,2011.12.13,2011.12.13,2012.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A2,2011.06.16,2011.06.16,2012.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A2,2010.12.31,2010.12.31,2011.06.30,,,,
나신평cp,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A2,2010.06.30,2010.06.30,2011.06.30,,,,
한신평stb,13844,엔에이치농협캐피탈,재무기준일,발행한도(억원),평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2022.06.30,22,0,수시,A1,2023.01.03,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2022.06.30,16,0,정기,A1,2022.12.01,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2021.12.31,16,0,본,A1,2022.06.30,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2021.06.30,16,0,수시,A1,2021.12.31,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2021.06.30,9,350,정기,A1,2021.12.01,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2020.12.31,9,350,본,A1,2021.04.29,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2020.06.30,9,350,수시,A1,2020.12.28,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2020.06.30,8,0,정기,A1,2020.11.30,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2019.12.31,8,0,본,A1,2020.06.30,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2019.06.30,8,0,수시,A1,2019.12.31,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2019.06.30,8,400,정기,A1,2019.12.20,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2018.12.31,8,400,본,A1,2019.06.21,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2018.06.30,8,400,수시,A1,2019.02.28,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2018.06.30,11,650,정기,A1,2018.11.28,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2017.12.31,11,650,수시,A2+,2018.07.02,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2017.12.31,7,400,본,A2+,2018.06.26,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2015.06.30,5,600,수시,A2+,2015.12.30,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2015.06.30,4,700,정기,A2+,2015.11.30,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2014.12.31,4,700,본,A2+,2015.06.12,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2014.06.30,4,700,수시,A2+,2015.01.02,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2014.06.30,4,200,정기,A2+,2014.09.29,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2013.12.31,4,200,본,A2+,2014.06.30,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2013.06.30,4,200,수시,A2+,2014.01.02,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2013.06.30,3,400,정기,A2+,2013.12.12,,S,
한신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈,2012.12.31,3,400,본,A2+,2013.05.08,,S,
나신평stb,13844,엔에이치농협캐피탈,검색기업명,평정,현재등급,등급결정일,등급확정일,발행한도(억원),발행금액(억원),요지,재무,보고서
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),수시,A1,2022.12.29,2022.12.29,22000,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A1,2022.11.29,2022.11.29,22000,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A1,2022.05.31,2022.05.31,22000,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),수시,A1,2022.01.03,2022.01.03,16000,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A1,2021.11.30,2021.11.30,16000,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A1,2021.06.15,2021.06.15,16000,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),수시,A1,2020.12.30,2020.12.30,9350,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A1,2020.10.30,2020.10.30,9350,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A1,2020.06.29,2020.06.29,9350,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),수시,A1,2019.12.30,2019.12.30,8000,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A1,2019.11.29,2019.11.29,8000,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A1,2019.06.27,2019.06.27,8000,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),수시,A1,2019.02.28,2019.02.28,8400,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),수시,A1,2018.11.30,2018.11.30,8400,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A2+,2018.06.29,2018.06.29,8400,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),수시,A2+,2017.12.01,2017.12.01,7400,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),본,A2+,2017.06.30,2017.06.30,7400,,,,
나신평stb,13844,엔에이치농협캐피탈,엔에이치농협캐피탈(주),정기,A2+,2016.12.05,2016.12.05,8400,,,,
나신평stb,13844,엔에이치농협캐피탈,본,A2+,2016.06.30,2016.06.30,8400,,,,,
한신평cp,13890,군인공제회,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
