깨끗한나라,나신평cp,본,A2-,1991.07.29,1992.06.30
깨끗한나라,나신평stp,평정,현재등급,등급결정일,등급확정일,발행한도(억원),발행금액(억원),요지,재무,보고서
깨끗한나라,나신평stp,정기,A3,2020.08.19,2020.08.19,800
깨끗한나라,나신평stp,본,A3,2020.06.01,2020.06.02,800
깨끗한나라,나신평stp,정기,A3,2019.12.04,2019.12.05,800
깨끗한나라,나신평stp,본,A3,2019.04.01,2019.04.01,800
현대비앤지스틸,한신평cp,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증
현대비앤지스틸,한신평cp,2019.06.30,정기,A2,2019.11.27,2020.06.30,,
현대비앤지스틸,한신평cp,2018.12.31,본,A2,2019.05.13,2020.06.30,,
현대비앤지스틸,한신평cp,2017.12.31,본,A2,2018.10.17,2019.06.30,,
현대비앤지스틸,나신평cp,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서
현대비앤지스틸,나신평cp,정기,A2,2019.11.12,2019.11.12,2020.06.30
현대비앤지스틸,나신평cp,본,A2,2019.05.13,2019.05.13,2020.06.30
현대비앤지스틸,나신평cp,정기,A3,2005.01.14,2005.01.14,2005.06.30
현대비앤지스틸,나신평cp,본,A3-,2004.06.17,2004.06.17,2005.06.30
현대비앤지스틸,나신평cp,본,A3-,2003.11.19,2003.11.19,2004.06.30
현대비앤지스틸,나신평cp,본,B,2001.09.10,2001.09.10,2002.06.30
현대비앤지스틸,나신평cp,본,B,1994.06.30,1995.06.30
현대비앤지스틸,나신평cp,본,B+,1993.07.09,1994.06.30
현대비앤지스틸,나신평cp,본,B+,1992.06.25,1993.06.30
현대비앤지스틸,나신평cp,본,A2-,1991.07.04,1992.06.30
창해에탄올,한신평cp,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증
창해에탄올,한신평cp,2018.12.31,본,A1보증,2019.06.25,2019.07.03,,
창해에탄올,한신평cp,2018.06.30,정기,A1보증,2018.12.21,2019.06.30,,
창해에탄올,한신평cp,2017.12.31,본,A1보증,2018.07.03,2019.06.30,,
삼천리,한신평cp,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증
삼천리,한신평cp,2022.06.30,정기,A1,2022.12.22,2023.06.30,,
삼천리,한신평cp,2021.12.31,본,A1,2022.06.21,2023.06.30,,
삼천리,한신평cp,2021.06.30,정기,A1,2021.12.14,2022.06.30,,
삼천리,한신평cp,2020.12.31,본,A1,2021.06.08,2022.06.30,,
삼천리,한신평cp,2018.06.30,정기,A1,2018.12.14,2019.06.30,,
삼천리,한신평cp,2017.12.31,본,A1,2018.05.14,2019.06.30,,
삼천리,한신평cp,2017.06.30,정기,A1,2017.12.15,2018.06.30,,
삼천리,한신평cp,2016.12.31,본,A1,2017.06.23,2018.06.30,,
삼천리,한신평cp,2016.06.30,정기,A1,2016.12.20,2017.06.30,,
삼천리,한신평cp,2015.12.31,본,A1,2016.05.26,2017.06.30,,
삼천리,한신평cp,2015.06.30,정기,A1,2015.12.22,2016.06.30,,
삼천리,한신평cp,2014.12.31,본,A1,2015.06.04,2016.06.30,,
삼천리,한신평cp,2014.06.30,정기,A1,2014.12.11,2015.06.30,,
삼천리,한신평cp,2013.12.31,본,A1,2014.05.30,2015.06.30,,
삼천리,한신평cp,2013.06.30,정기,A1,2013.12.19,2014.06.30,,
삼천리,한신평cp,2012.12.31,본,A1,2013.06.26,2014.06.30,,
삼천리,나신평cp,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서
삼천리,나신평cp,정기,A1,2021.12.16,2021.12.17,2022.06.30
삼천리,나신평cp,본,A1,2021.06.09,2021.06.10,2022.06.30
삼천리,나신평cp,정기,A1,2020.12.09,2020.12.10,2021.06.30
삼천리,나신평cp,본,A1,2020.05.14,2020.05.14,2021.06.30
삼천리,나신평cp,정기,A1,2019.12.12,2019.12.12,2020.06.30
삼천리,나신평cp,본,A1,2019.06.26,2019.06.26,2020.06.30
삼천리,나신평cp,정기,A1,2018.12.19,2018.12.19,2019.06.30
삼천리,나신평cp,본,A1,2018.04.23,2018.04.23,2019.06.30
삼천리,나신평cp,정기,A1,2010.12.30,2010.12.30,2011.06.30
삼천리,나신평cp,본,A1,2010.06.29,2010.06.29,2011.06.30
삼천리,나신평cp,정기,A1,2010.01.04,2010.01.04,2010.06.30
삼천리,나신평cp,본,A1,2009.06.05,2009.06.05,2010.06.30
삼천리,나신평cp,정기,A1,2008.12.22,2008.12.22,2009.06.30
삼천리,나신평cp,본,A1,2008.06.05,2008.06.05,2009.06.30
삼천리,나신평cp,정기,A2+,2000.12.28,2000.12.28,2001.06.30
삼천리,나신평cp,본,A2+,2000.06.22,2000.06.22,2001.06.30
삼천리,나신평cp,정기,A2+,2000.02.18,2000.02.18,2000.06.30
삼천리,나신평cp,본,A2+,1999.06.29,2000.06.30
삼천리,나신평cp,정기,A2+,1999.02.03,1999.06.30
삼천리,나신평cp,본,A2+,1998.05.18,1999.06.30
삼천리,나신평cp,정기,A1,1997.12.30,1998.06.30
삼천리,나신평cp,본,A1,1997.06.30,1998.06.30
삼천리,나신평cp,정기,A1,1996.12.27,1997.06.30
삼천리,나신평cp,본,A1,1996.06.26,1997.06.30
한솔테크닉스,나신평cp,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서
한솔테크닉스,나신평cp,정기,A3+,2022.12.29,2022.12.29,2023.06.30
한솔테크닉스,나신평cp,본,A3+,2022.06.28,2022.06.28,2023.06.30
한솔테크닉스,나신평cp,본,A3+,2021.11.11,2021.11.11,2022.06.30
한솔테크닉스,나신평cp,본,A3+,2010.12.31,2010.12.31,2011.06.30
한솔테크닉스,나신평cp,정기,A3+,2007.01.26,2007.01.26,2007.06.30
한솔테크닉스,나신평cp,본,A3+,2006.06.09,2006.06.09,2007.06.30
한솔테크닉스,나신평cp,정기,B+,2005.01.06,2005.01.06,2005.06.30
한솔테크닉스,나신평cp,본,B,2004.06.30,2004.06.30,2005.06.30
한솔테크닉스,나신평cp,정기,B,2003.12.26,2003.12.26,2004.06.30
한솔테크닉스,나신평cp,본,B,2003.06.17,2003.06.17,2004.06.30
한솔테크닉스,나신평cp,본,B,2002.06.28,2002.06.28,2003.06.30
한솔테크닉스,나신평cp,정기,B+,2002.02.01,2002.02.01,2002.06.30
한솔테크닉스,나신평cp,본,B+,2001.08.30,2001.08.30,2002.06.30
한솔테크닉스,나신평stp,평정,현재등급,등급결정일,등급확정일,발행한도(억원),발행금액(억원),요지,재무,보고서
한솔테크닉스,나신평stp,정기,A3+,2022.12.29,2022.12.29,500
한솔테크닉스,나신평stp,본,A3+,2022.06.28,2022.06.28,500
효성,한신평cp,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증
효성,한신평cp,2022.06.30,정기,A2,2022.12.21,2023.06.30,,
효성,한신평cp,2021.12.31,본,A2,2022.06.28,2023.06.30,,
효성,한신평cp,2021.06.30,정기,A2,2021.12.22,2022.06.30,,
효성,한신평cp,2020.12.31,본,A2,2021.06.29,2022.06.30,,
효성,한신평cp,2020.06.30,정기,A2,2020.12.18,2021.06.30,,
효성,한신평cp,2019.12.31,본,A2,2020.05.13,2021.06.30,,
효성,한신평cp,2019.06.30,정기,A2,2019.12.23,2020.06.30,,
효성,한신평cp,2018.12.31,본,A2,2019.07.22,2020.06.30,,
효성,한신평cp,2017.12.31,수시,WR,2018.06.26,2018.06.26,,
효성,한신평cp,2017.12.31,수시,A2,2018.06.22,2018.06.26,,
효성,한신평cp,2017.06.30,정기,A2+,2017.12.26,2018.06.26,,
효성,한신평cp,2016.12.31,본,A2+,2017.05.11,2018.06.26,,
효성,한신평cp,2016.06.30,정기,A2+,2016.11.21,2017.06.30,,
효성,한신평cp,2015.12.31,본,A2,2016.05.12,2017.06.30,,
효성,한신평cp,2015.06.30,정기,A2,2015.12.22,2016.06.30,,
효성,한신평cp,2014.12.31,본,A2,2015.06.12,2016.06.30,,
효성,한신평cp,2014.06.30,정기,A2,2014.12.23,2015.06.30,,
효성,한신평cp,2013.12.31,본,A2,2014.06.30,2015.06.30,,
효성,한신평cp,2013.06.30,정기,A2,2013.12.27,2014.06.30,,
효성,한신평cp,2012.12.31,본,A2+,2013.06.25,2014.06.30,,
효성,나신평cp,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서
효성,나신평cp,정기,A2-,2022.12.14,2022.12.15,2023.06.30
효성,나신평cp,본,A2-,2022.06.20,2022.06.20,2023.06.30
효성,나신평cp,정기,A2-,2021.11.23,2021.11.23,2022.06.30
효성,나신평cp,본,A2-,2021.06.29,2021.06.29,2022.06.30
효성,나신평cp,정기,A2-,2019.12.05,2019.12.05,2020.06.30
효성,나신평cp,본,A2-,2019.06.20,2019.06.20,2020.06.30
효성,나신평cp,정기,A2-,2018.12.14,2018.12.14,2019.06.30
효성,나신평cp,본,A2-,2018.06.21,2018.06.21,2019.06.30
효성,나신평cp,정기,A2-,2017.11.27,2017.11.27,2018.06.30
효성,나신평cp,본,A2-,2017.06.30,2017.06.30,2018.06.30
효성,나신평cp,정기,A2-,2015.12.07,2015.12.07,2016.06.30
효성,나신평cp,본,A2,2015.06.29,2015.06.29,2016.06.30
효성,나신평cp,정기,A2,2014.10.28,2014.10.28,2015.06.28
효성,나신평cp,본,A2,2014.06.19,2014.06.19,2015.06.28
효성,나신평cp,정기,A2,2014.01.02,2014.01.02,2014.06.30
효성,나신평cp,수시,A2+↓,2013.10.21,2013.10.21,2014.06.30
효성,나신평cp,본,A2+,2013.06.21,2013.06.21,2014.06.30
효성,나신평cp,정기,A2+,2012.12.31,2012.12.31,2013.06.30
효성,나신평cp,본,A2+,2012.06.21,2012.06.21,2013.06.30
효성,나신평cp,정기,A2+,2011.12.29,2011.12.29,2012.06.30
효성,나신평cp,본,A2+,2011.06.30,2011.06.30,2012.06.30
효성,나신평cp,정기,A2+,2010.12.02,2010.12.02,2011.06.30
효성,나신평cp,본,A2,2010.08.05,2010.08.05,2011.06.30
효성,나신평cp,정기,A3+,2003.12.31,2003.12.31,2004.06.30
효성,나신평cp,본,A3+,2003.06.30,2003.06.30,2004.06.30
효성,나신평cp,정기,A3+,2002.12.27,2002.12.27,2003.06.30
효성,나신평cp,본,A3+,2002.06.28,2002.06.28,2003.06.30
효성,나신평cp,정기,A3+,2001.12.19,2001.12.19,2002.06.30
효성,나신평cp,본,A3,2001.06.21,2001.06.21,2002.06.30
효성,나신평cp,정기,A3-,2001.01.11,2001.01.11,2001.06.30
효성,나신평cp,본,A3-,2000.06.22,2000.06.22,2001.06.30
효성,나신평cp,정기,B+,1999.12.28,1999.12.28,2000.06.30
효성,나신평cp,본,B+,1999.06.11,2000.06.30
효성,나신평stp,평정,현재등급,등급결정일,등급확정일,발행한도(억원),발행금액(억원),요지,재무,보고서
효성,나신평stp,정기,A2-,2022.12.14,2022.12.15,2000
효성,나신평stp,본,A2-,2022.06.20,2022.06.20,2000
효성,나신평stp,수시,A2-,2022.02.15,2022.02.15,2000
효성,나신평stp,정기,A2-,2021.11.23,2021.11.23,2000
효성,나신평stp,본,A2-,2021.06.29,2021.06.29,2000
효성,나신평stp,정기,A2-,2019.12.05,2019.12.05,1000
효성,나신평stp,본,A2-,2019.06.20,2019.06.20,1000
효성,나신평stp,정기,A2-,2018.12.14,2018.12.14,1000
효성,나신평stp,본,A2-,2018.06.21,2018.06.21,1000
효성,나신평stp,정기,A2-,2017.11.27,2017.11.27,1000
효성,나신평stp,본,A2-,2017.06.30,2017.06.30,1000
롯데알미늄,한신평cp,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증
롯데알미늄,한신평cp,2022.06.30,정기,A2+,2022.12.26,2023.06.30,,
롯데알미늄,한신평cp,2021.12.31,본,A2+,2022.06.29,2023.06.30,,
롯데알미늄,한신평cp,2021.06.30,정기,A2+,2021.12.28,2022.06.30,,
롯데알미늄,한신평cp,2020.12.31,본,A2+,2021.06.28,2022.06.30,,
롯데알미늄,한신평cp,2020.06.30,정기,A2+,2020.12.28,2021.06.30,,
롯데알미늄,한신평cp,2019.12.31,본,A2+,2020.06.24,2021.06.30,,
롯데알미늄,한신평cp,2019.06.30,정기,A2+,2019.12.26,2020.06.30,,
롯데알미늄,한신평cp,2018.12.31,본,A2+,2019.06.28,2020.06.30,,
롯데알미늄,한신평cp,2018.06.30,정기,A2+,2018.12.26,2019.06.30,,
롯데알미늄,한신평cp,2017.12.31,본,A2+,2018.06.28,2019.06.30,,
롯데알미늄,한신평cp,2017.06.30,정기,A2+,2017.12.27,2018.06.30,,
롯데알미늄,한신평cp,2016.12.31,본,A2+,2017.06.29,2018.06.30,,
롯데알미늄,한신평cp,2016.06.30,정기,A2+,2016.12.27,2017.06.30,,
롯데알미늄,한신평cp,2015.12.31,본,A2+,2016.06.29,2017.06.30,,
롯데알미늄,한신평cp,2015.06.30,정기,A2+,2015.12.30,2016.06.30,,
롯데알미늄,한신평cp,2014.12.31,본,A2+,2015.06.29,2016.06.30,,
롯데알미늄,한신평cp,2014.06.30,정기,A2+,2014.12.19,2015.06.30,,
롯데알미늄,한신평cp,2013.12.31,본,A2+,2014.06.25,2015.06.30,,
롯데알미늄,한신평cp,2013.06.30,정기,A2+,2013.12.27,2014.06.30,,
롯데알미늄,한신평cp,2012.12.31,본,A2+,2013.05.20,2014.06.30,,
롯데알미늄,나신평cp,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서
롯데알미늄,나신평cp,정기,A2+,2022.12.23,2022.12.26,2023.06.30
롯데알미늄,나신평cp,본,A2+,2022.06.27,2022.06.28,2023.06.30
롯데알미늄,나신평cp,정기,A2+,2021.12.29,2021.12.30,2022.06.30
롯데알미늄,나신평cp,본,A2+,2021.06.18,2021.06.21,2022.06.30
롯데알미늄,나신평cp,정기,A2+,2020.12.29,2020.12.30,2021.06.30
롯데알미늄,나신평cp,본,A2+,2020.06.26,2020.06.26,2021.06.30
롯데알미늄,나신평cp,정기,A2+,2019.12.27,2019.12.30,2020.06.30
롯데알미늄,나신평cp,본,A2+,2019.06.27,2019.06.28,2020.06.30
롯데알미늄,나신평cp,정기,A2+,2018.12.27,2018.12.28,2019.06.30
롯데알미늄,나신평cp,본,A2+,2018.06.28,2018.06.28,2019.06.30
롯데알미늄,나신평cp,정기,A2+,2017.12.22,2017.12.22,2018.06.30
롯데알미늄,나신평cp,본,A2+,2017.06.29,2017.06.29,2018.06.30
롯데알미늄,나신평cp,정기,A2+,2016.12.28,2016.12.28,2017.06.30
롯데알미늄,나신평cp,본,A2+,2016.06.28,2016.06.28,2017.06.30
롯데알미늄,나신평cp,정기,A2+,2015.12.30,2015.12.30,2016.06.30
롯데알미늄,나신평cp,본,A2+,2015.06.30,2015.06.30,2016.06.30
롯데알미늄,나신평cp,정기,A2+,2014.12.30,2014.12.30,2015.06.30
롯데알미늄,나신평cp,본,A2+,2014.06.30,2014.06.30,2015.06.30
롯데알미늄,나신평cp,정기,A2+,2013.12.27,2013.12.27,2014.06.30
롯데알미늄,나신평cp,본,A2+,2013.05.20,2013.05.20,2014.06.30
롯데알미늄,나신평cp,정기,A2,2012.12.26,2012.12.26,2013.06.30
롯데알미늄,나신평cp,본,A2,2012.06.27,2012.06.27,2013.06.30
롯데알미늄,나신평cp,정기,A2,2011.12.27,2011.12.27,2012.06.30
롯데알미늄,나신평cp,본,A2,2011.06.22,2011.06.22,2012.06.30
롯데알미늄,나신평cp,정기,A2,2011.01.18,2011.01.18,2011.06.30
롯데알미늄,나신평cp,본,A2,2010.06.29,2010.06.29,2011.06.30
롯데알미늄,나신평cp,정기,A2-,2009.12.30,2009.12.30,2010.06.30
롯데알미늄,나신평cp,본,A2-,2009.06.30,2009.06.30,2010.06.30
롯데알미늄,나신평cp,정기,A2-,2008.12.31,2008.12.31,2009.06.30
롯데알미늄,나신평cp,본,A2-,2008.06.30,2008.06.30,2009.06.30
롯데알미늄,나신평cp,정기,A2-,2008.01.03,2008.01.03,2008.06.30
롯데알미늄,나신평cp,본,A2-,2007.06.25,2007.06.25,2008.06.30
롯데알미늄,나신평cp,정기,A3+,2007.01.10,2007.01.10,2007.06.30
롯데알미늄,나신평cp,본,A3+,2006.06.30,2006.06.30,2007.06.30
롯데알미늄,나신평cp,정기,A3+,2006.01.20,2006.01.20,2006.06.30
롯데알미늄,나신평cp,본,A3+,2005.06.30,2005.06.30,2006.06.30
롯데알미늄,나신평cp,정기,A3+,2004.12.31,2004.12.31,2005.06.30
롯데알미늄,나신평cp,본,A3+,2004.06.29,2004.06.29,2005.06.30
롯데알미늄,나신평cp,정기,A3+,2004.01.16,2004.01.16,2004.06.30
롯데알미늄,나신평cp,본,A3+,2003.06.30,2003.06.30,2004.06.30
롯데알미늄,나신평cp,정기,A3+,2002.12.27,2002.12.27,2003.06.30
롯데알미늄,나신평cp,본,A3+,2002.07.03,2002.07.03,2003.06.30
롯데알미늄,나신평cp,정기,A3+,2002.01.28,2002.01.28,2002.06.30
롯데알미늄,나신평cp,본,A3+,2001.06.28,2001.06.28,2002.06.30
롯데알미늄,나신평cp,정기,A3+,2001.01.19,2001.01.19,2001.06.30
롯데알미늄,나신평cp,본,A3+,2000.06.14,2000.06.14,2001.06.30
롯데알미늄,나신평cp,정기,A3+,2000.01.31,2000.01.31,2000.06.30
롯데알미늄,나신평cp,본,A3+,1999.06.22,2000.06.30
롯데알미늄,나신평cp,정기,A3+,1999.02.03,1999.06.30
롯데알미늄,나신평cp,본,A3,1998.06.12,1999.06.30
롯데알미늄,나신평cp,정기,A3+,1997.12.30,1998.06.30
롯데알미늄,나신평cp,본,A3+,1997.07.04,1998.06.30
롯데알미늄,나신평cp,정기,A3+,1996.12.24,1997.06.30
롯데알미늄,나신평cp,본,A3+,1996.07.01,1997.06.30
한신공영,한신평cp,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증
한신공영,한신평cp,2021.12.31,본,A3,2022.12.20,2023.06.30,,
한신공영,한신평cp,2014.06.30,수시,WR,2015.06.08,2015.06.08,,
한신공영,한신평cp,2014.06.30,수시,A3-,2015.04.23,2015.06.08,,
한신공영,한신평cp,2014.06.30,정기,A3,2014.10.07,2015.06.08,,
한신공영,한신평cp,2013.12.31,본,A3+,2014.06.17,2015.06.08,,
한신공영,한신평cp,2013.06.30,정기,A3+,2013.12.23,2014.06.30,,
한신공영,한신평cp,2012.12.31,본,A3+,2013.06.28,2014.06.30,,
한신공영,나신평cp,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서
한신공영,나신평cp,정기,A3,2014.10.29,2014.10.29,2015.06.30
한신공영,나신평cp,본,A3+,2014.06.17,2014.06.17,2015.06.30
한신공영,나신평cp,정기,A3+,2013.12.23,2013.12.23,2014.06.30
한신공영,나신평cp,본,A3+,2013.06.28,2013.06.28,2014.06.30
한신공영,나신평cp,정기,A3+,2012.12.31,2012.12.31,2013.06.30
한신공영,나신평cp,본,A3+,2012.06.26,2012.06.26,2013.06.30
한신공영,나신평cp,정기,A3+,2011.09.16,2011.09.16,2012.06.30
한신공영,나신평cp,본,A3+,2011.06.30,2011.06.30,2012.06.30
한신공영,나신평cp,정기,A3+,2010.09.16,2010.09.16,2011.06.30
한신공영,나신평cp,본,A3+,2010.06.29,2010.06.29,2011.06.30
한신공영,나신평cp,본,A3+,2010.01.14,2010.01.14,2010.06.30
한신공영,나신평cp,정기,A3,2008.12.22,2008.12.22,2009.06.30
한신공영,나신평cp,본,A3,2008.06.26,2008.06.26,2009.06.30
한신공영,나신평cp,정기,A3,2008.01.09,2008.01.09,2008.06.30
한신공영,나신평cp,본,A3,2007.05.29,2007.05.29,2008.06.30
한신공영,나신평cp,본,B-,2002.08.30,2002.08.30,2003.06.30
한신공영,나신평cp,수시,D,1997.05.31,1997.05.31
한신공영,나신평cp,정기,B-,1996.12.27,1997.05.31
한신공영,나신평cp,본,B,1996.06.18,1997.05.31
한신공영,나신평cp,정기,B,1995.12.29,1996.06.30
한신공영,나신평cp,본,A3-,1995.05.16,1996.06.30
한신공영,나신평cp,본,A3-,1994.05.06,1995.06.30
한신공영,나신평cp,본,A3-,1993.05.25,1994.06.30
한신공영,나신평cp,본,B+,1992.05.25,1993.06.30
한신공영,나신평cp,본,B-,1991.07.19,1992.06.30
롯데지주,한신평cp,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증
롯데지주,한신평cp,2022.06.30,정기,A1,2022.11.10,2023.06.30,,
롯데지주,한신평cp,2021.12.31,본,A1,2022.06.21,2023.06.30,,
롯데지주,한신평cp,2021.06.30,정기,A1,2021.12.16,2022.06.30,,
롯데지주,한신평cp,2020.12.31,본,A1,2021.06.18,2022.06.30,,
롯데지주,한신평cp,2020.06.30,정기,A1,2020.12.22,2021.06.30,,
롯데지주,한신평cp,2019.12.31,본,A1,2020.06.25,2021.06.30,,
롯데지주,한신평cp,2019.06.30,정기,A1,2019.10.16,2020.06.30,,
롯데지주,한신평cp,2018.12.31,본,A1,2019.06.17,2020.06.30,,
롯데지주,한신평cp,2018.06.30,정기,A1,2018.12.28,2019.06.30,,
롯데지주,한신평cp,2017.12.31,본,A1,2018.06.19,2019.06.30,,
롯데지주,한신평cp,2015.06.30,정기,A1,2015.11.13,2016.06.30,,
롯데지주,한신평cp,2014.12.31,본,A1,2015.06.19,2016.06.30,,
롯데지주,한신평cp,2014.06.30,정기,A1,2014.11.27,2015.06.30,,
롯데지주,한신평cp,2013.12.31,본,A1,2014.06.20,2015.06.30,,
롯데지주,한신평cp,2013.06.30,정기,A1,2013.09.04,2014.06.30,,
롯데지주,한신평cp,2012.12.31,본,A1,2013.06.24,2014.06.30,,
롯데지주,나신평cp,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서
롯데지주,나신평cp,정기,A1,2022.11.16,2022.11.16,2023.06.30
롯데지주,나신평cp,본,A1,2022.06.30,2022.06.30,2023.06.30
롯데지주,나신평cp,정기,A1,2020.12.29,2020.12.30,2021.06.30
롯데지주,나신평cp,본,A1,2020.06.26,2020.06.29,2021.06.30
롯데지주,나신평cp,정기,A1,2018.12.31,2019.01.02,2019.06.30
롯데지주,나신평cp,본,A1,2018.06.27,2018.06.28,2019.06.30
롯데지주,나신평cp,수시,A1(롯데로지스틱스(주),보증),2018.04.02,2018.04.02,2018.06.30
롯데지주,나신평cp,수시,A1(롯데쇼핑(주),보증),2017.10.24,2017.10.24,2018.06.30
롯데지주,나신평cp,수시,A1(롯데제과(주),보증),2017.10.24,2017.10.24,2018.03.29
롯데지주,나신평cp,수시,A1,2017.10.24,2017.10.24,2018.06.30
롯데지주,나신평cp,본,A1,2017.06.29,2017.06.29,2018.06.30
롯데지주,나신평cp,정기,A1,2016.12.14,2016.12.14,2017.06.30
롯데지주,나신평cp,본,A1,2016.06.27,2016.06.27,2017.06.30
롯데지주,나신평cp,정기,A1,2013.12.27,2013.12.27,2014.06.30
롯데지주,나신평cp,본,A1,2013.06.25,2013.06.25,2014.06.30
롯데지주,나신평cp,정기,A1,2012.12.11,2012.12.11,2013.06.30
롯데지주,나신평cp,본,A1,2012.06.25,2012.06.25,2013.06.30
롯데지주,나신평cp,정기,A1,1995.12.27,1996.06.30
롯데지주,나신평cp,본,A1,1995.08.30,1996.06.30
GS칼텍스,나신평cp,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서
GS칼텍스,나신평cp,정기,A1,2022.12.08,2022.12.09,2023.06.30
GS칼텍스,나신평cp,본,A1,2022.06.17,2022.06.17,2023.06.30
GS칼텍스,나신평cp,정기,A1,2021.12.22,2021.12.22,2022.06.30
GS칼텍스,나신평cp,본,A1,2021.06.24,2021.06.24,2022.06.30
GS칼텍스,나신평cp,정기,A1,2020.12.23,2020.12.23,2021.06.30
GS칼텍스,나신평cp,본,A1,2020.06.01,2020.06.01,2021.06.30
GS칼텍스,나신평cp,정기,A1,2019.10.16,2019.10.16,2020.06.30
GS칼텍스,나신평cp,본,A1,2019.06.18,2019.06.18,2020.06.30
GS칼텍스,나신평cp,정기,A1,2018.12.28,2018.12.28,2019.06.30
GS칼텍스,나신평cp,본,A1,2018.06.27,2018.06.27,2019.06.30
GS칼텍스,나신평cp,정기,A1,2017.12.06,2017.12.06,2018.06.30
GS칼텍스,나신평cp,본,A1,2017.06.26,2017.06.26,2018.06.30
GS칼텍스,나신평cp,정기,A1,2016.12.22,2016.12.22,2017.06.30
GS칼텍스,나신평cp,본,A1,2016.03.25,2016.03.25,2017.06.30
GS칼텍스,나신평cp,정기,A1,2015.12.22,2015.12.22,2016.06.30
GS칼텍스,나신평cp,본,A1,2015.04.15,2015.04.15,2016.06.30
GS칼텍스,나신평cp,정기,A1,2014.11.21,2014.11.21,2015.06.30
GS칼텍스,나신평cp,본,A1,2014.05.13,2014.05.13,2015.06.30
GS칼텍스,나신평cp,정기,A1,2013.12.26,2013.12.26,2014.06.30
GS칼텍스,나신평cp,본,A1,2013.05.03,2013.05.03,2014.06.30
GS칼텍스,나신평cp,정기,A1,2012.12.26,2012.12.26,2013.06.30
GS칼텍스,나신평cp,본,A1,2012.06.22,2012.06.22,2013.06.30
GS칼텍스,나신평cp,정기,A1,2011.11.04,2011.11.04,2012.06.30
GS칼텍스,나신평cp,본,A1,2011.05.16,2011.05.16,2012.06.30
GS칼텍스,나신평cp,정기,A1,2010.10.29,2010.10.29,2011.06.30
GS칼텍스,나신평cp,본,A1,2010.06.29,2010.06.29,2011.06.30
GS칼텍스,나신평cp,정기,A1,2009.10.13,2009.10.13,2010.06.30
GS칼텍스,나신평cp,본,A1,2009.06.29,2009.06.29,2010.06.30
GS칼텍스,나신평cp,정기,A1,2008.11.05,2008.11.05,2009.06.30
GS칼텍스,나신평cp,본,A1,2008.03.14,2008.03.14,2009.06.30
GS칼텍스,나신평cp,정기,A1,2007.12.24,2007.12.24,2008.06.30
GS칼텍스,나신평cp,본,A1,2007.03.15,2007.03.15,2008.06.30
GS칼텍스,나신평cp,정기,A1,2006.12.27,2006.12.27,2007.06.30
GS칼텍스,나신평cp,본,A1,2006.03.16,2006.03.16,2007.06.30
GS칼텍스,나신평cp,정기,A1,2005.12.29,2005.12.29,2006.06.30
GS칼텍스,나신평cp,본,A1,2005.03.16,2005.03.16,2006.06.30
GS칼텍스,나신평cp,정기,A1,2005.01.06,2005.01.06,2005.06.30
GS칼텍스,나신평cp,본,A1,2004.06.17,2004.06.17,2005.06.30
GS칼텍스,나신평cp,정기,A1,2003.11.14,2003.11.14,2004.06.30
GS칼텍스,나신평cp,본,A1,2003.06.27,2003.06.27,2004.06.30
GS칼텍스,나신평cp,정기,A1,2002.12.31,2002.12.31,2003.06.30
GS칼텍스,나신평cp,본,A1,2002.06.26,2002.06.26,2003.06.30
GS칼텍스,나신평cp,정기,A1,2002.01.28,2002.01.28,2002.06.30
GS칼텍스,나신평cp,본,A1,2001.06.29,2001.06.29,2002.06.30
GS칼텍스,나신평cp,본,A1,2000.10.06,2000.10.06,2001.06.30
GS칼텍스,나신평cp,정기,A1,2000.01.18,2000.01.18,2000.06.30
GS칼텍스,나신평cp,본,A1,1999.05.04,2000.06.30
GS칼텍스,나신평cp,정기,A1,1999.02.03,1999.06.30
GS칼텍스,나신평cp,본,A2+,1998.05.30,1999.06.30
GS칼텍스,나신평cp,정기,A2+,1997.12.30,1998.06.30
GS칼텍스,나신평cp,본,A1,1997.05.07,1998.06.30
GS칼텍스,나신평cp,정기,A1,1996.12.26,1997.06.30
GS칼텍스,나신평cp,본,A1,1996.06.29,1997.06.30
GS칼텍스,나신평stp,평정,현재등급,등급결정일,등급확정일,발행한도(억원),발행금액(억원),요지,재무,보고서
GS칼텍스,나신평stp,정기,A1,2022.12.08,2022.12.09,8000
GS칼텍스,나신평stp,본,A1,2022.06.17,2022.06.17,8000
